file,category,distance,block,trial,response,confidence,responseTime,reactionTime,correct
C:\Users\Home\Downloads\psychtool\AnimalDB\AnimalDB\Animall\MediumBody\M_N109065.jpg,Animall,MediumBody,3,55,Animall,2,1.58690047450364,1.70707934256643,1
C:\Users\Home\Downloads\psychtool\AnimalDB\AnimalDB\NonAnimall\FarBody\Fdn_natu176.jpg,NonAnimall,FarBody,3,56,NonAnimall,4,1.60992860444821,1.72878599190153,1
C:\Users\Home\Downloads\psychtool\AnimalDB\AnimalDB\Animall\FarBody\F_N815052.jpg,Animall,FarBody,3,57,NonAnimall,3,1.07001752499491,1.19300369941629,0
C:\Users\Home\Downloads\psychtool\AnimalDB\AnimalDB\NonAnimall\CloseBody\Bdn_for153.jpg,NonAnimall,CloseBody,3,58,NonAnimall,4,0.798868702026084,0.917624163674191,1
C:\Users\Home\Downloads\psychtool\AnimalDB\AnimalDB\Animall\FarBody\F_N314093.jpg,Animall,FarBody,3,59,Animall,2,1.9857240607962,2.10445897933096,1
C:\Users\Home\Downloads\psychtool\AnimalDB\AnimalDB\NonAnimall\Head\Hdn_N124064.jpg,NonAnimall,Head,3,60,NonAnimall,5,0.852936017559841,0.97159192385152,1
C:\Users\Home\Downloads\psychtool\AnimalDB\AnimalDB\Animall\Head\H_N134015.jpg,Animall,Head,3,61,Animall,5,0.587222449714318,0.708879242185503,1
C:\Users\Home\Downloads\psychtool\AnimalDB\AnimalDB\NonAnimall\CloseBody\Bdn_text22.jpg,NonAnimall,CloseBody,3,62,NonAnimall,4,1.62769491132349,1.74609442288056,1
C:\Users\Home\Downloads\psychtool\AnimalDB\AnimalDB\Animall\MediumBody\M_N112005.jpg,Animall,MediumBody,3,63,NonAnimall,4,0.81888764933683,0.943881130777299,0
C:\Users\Home\Downloads\psychtool\AnimalDB\AnimalDB\NonAnimall\CloseBody\Bdn_nat267.jpg,NonAnimall,CloseBody,3,64,NonAnimall,4,1.34744782419875,1.46630205144174,1
C:\Users\Home\Downloads\psychtool\AnimalDB\AnimalDB\NonAnimall\MediumBody\Mdn_N328089.jpg,NonAnimall,MediumBody,3,65,NonAnimall,4,0.885825670324266,1.01099416427314,1
C:\Users\Home\Downloads\psychtool\AnimalDB\AnimalDB\Animall\CloseBody\B_N289052.jpg,Animall,CloseBody,3,66,Animall,2,2.14921430172399,2.26782122044824,1
C:\Users\Home\Downloads\psychtool\AnimalDB\AnimalDB\Animall\MediumBody\M_N707090.jpg,Animall,MediumBody,3,67,Animall,3,1.39369963947684,1.096307676984,1
C:\Users\Home\Downloads\psychtool\AnimalDB\AnimalDB\NonAnimall\MediumBody\Mdn_land82.jpg,NonAnimall,MediumBody,3,68,NonAnimall,4,1.46961306105368,1.20852092164569,1
C:\Users\Home\Downloads\psychtool\AnimalDB\AnimalDB\NonAnimall\Head\Hdn_natu623.jpg,NonAnimall,Head,3,69,Animall,1,2.45251085236669,2.57763667940162,0
C:\Users\Home\Downloads\psychtool\AnimalDB\AnimalDB\NonAnimall\FarBody\Fdn_open12.jpg,NonAnimall,FarBody,3,70,NonAnimall,3,2.25119980145246,2.36958706588484,1
C:\Users\Home\Downloads\psychtool\AnimalDB\AnimalDB\Animall\Head\H_N824009.jpg,Animall,Head,3,71,Animall,5,0.714572867611423,0.832339490531012,1
C:\Users\Home\Downloads\psychtool\AnimalDB\AnimalDB\NonAnimall\MediumBody\Mdn_nat492.jpg,NonAnimall,MediumBody,3,72,Animall,3,1.48545581381768,1.60479478142224,0
C:\Users\Home\Downloads\psychtool\AnimalDB\AnimalDB\NonAnimall\CloseBody\Bdn_natu156.jpg,NonAnimall,CloseBody,3,73,NonAnimall,2,2.61955269565806,2.74186726566404,1
C:\Users\Home\Downloads\psychtool\AnimalDB\AnimalDB\Animall\Head\H_N802027.jpg,Animall,Head,3,74,Animall,2,1.90345844672993,2.02525351103395,1
C:\Users\Home\Downloads\psychtool\AnimalDB\AnimalDB\NonAnimall\MediumBody\Mdn_nat164.jpg,NonAnimall,MediumBody,3,75,NonAnimall,2,2.74351072125137,2.86150213424116,1
C:\Users\Home\Downloads\psychtool\AnimalDB\AnimalDB\NonAnimall\MediumBody\Mdn_nat363.jpg,NonAnimall,MediumBody,3,76,NonAnimall,3,1.15322536043823,1.27330862358212,1
C:\Users\Home\Downloads\psychtool\AnimalDB\AnimalDB\Animall\FarBody\F_N676041.jpg,Animall,FarBody,3,77,Animall,1,1.98048870684579,2.09917147713713,1
C:\Users\Home\Downloads\psychtool\AnimalDB\AnimalDB\NonAnimall\CloseBody\Bdn_for23.jpg,NonAnimall,CloseBody,3,78,NonAnimall,4,1.1530116321519,1.2770644724369,1
C:\Users\Home\Downloads\psychtool\AnimalDB\AnimalDB\NonAnimall\Head\Hdn_natu370.jpg,NonAnimall,Head,3,79,Animall,1,2.03650841559283,2.15568659314886,0
C:\Users\Home\Downloads\psychtool\AnimalDB\AnimalDB\Animall\CloseBody\B_N828097.jpg,Animall,CloseBody,3,80,Animall,2,1.33619608008303,1.45377386361361,1
C:\Users\Home\Downloads\psychtool\AnimalDB\AnimalDB\Animall\MediumBody\M_N253003.jpg,Animall,MediumBody,3,81,Animall,4,1.26560295070522,1.00077115977183,1
C:\Users\Home\Downloads\psychtool\AnimalDB\AnimalDB\Animall\Head\H_N408065.jpg,Animall,Head,3,82,NonAnimall,4,1.35331172076985,1.27215622924268,0
C:\Users\Home\Downloads\psychtool\AnimalDB\AnimalDB\NonAnimall\CloseBody\Bdn_nat331.jpg,NonAnimall,CloseBody,3,83,NonAnimall,3,1.64710980956443,1.76520077814348,1
C:\Users\Home\Downloads\psychtool\AnimalDB\AnimalDB\Animall\CloseBody\B_N815074.jpg,Animall,CloseBody,3,84,Animall,1,1.42010751971975,1.54449339699931,1
C:\Users\Home\Downloads\psychtool\AnimalDB\AnimalDB\NonAnimall\Head\Hdn_objn112.jpg,NonAnimall,Head,3,85,NonAnimall,4,0.999620345886797,1.1193172391504,1
C:\Users\Home\Downloads\psychtool\AnimalDB\AnimalDB\NonAnimall\MediumBody\Mdn_N347003.jpg,NonAnimall,MediumBody,3,86,NonAnimall,5,0.777304274728522,0.895557218231261,1
C:\Users\Home\Downloads\psychtool\AnimalDB\AnimalDB\Animall\CloseBody\B_N289048.jpg,Animall,CloseBody,3,87,Animall,5,1.29309764504433,1.41130831697956,1
C:\Users\Home\Downloads\psychtool\AnimalDB\AnimalDB\Animall\Head\H_N173097.jpg,Animall,Head,3,88,Animall,3,1.36989876953885,1.48862855206244,1
C:\Users\Home\Downloads\psychtool\AnimalDB\AnimalDB\NonAnimall\MediumBody\Mdn_natu425.jpg,NonAnimall,MediumBody,3,89,Animall,2,1.01998852728866,1.13847771775909,0
C:\Users\Home\Downloads\psychtool\AnimalDB\AnimalDB\NonAnimall\Head\Hdn_text6.jpg,NonAnimall,Head,3,90,NonAnimall,5,1.18655511178076,1.04247463308275,1
C:\Users\Home\Downloads\psychtool\AnimalDB\AnimalDB\NonAnimall\Head\Hdn_objn181.jpg,NonAnimall,Head,3,91,NonAnimall,5,1.12983693461865,0.965581459226087,1
C:\Users\Home\Downloads\psychtool\AnimalDB\AnimalDB\Animall\MediumBody\M_N160002.jpg,Animall,MediumBody,3,92,NonAnimall,4,1.51535959285684,1.63372394372709,0
C:\Users\Home\Downloads\psychtool\AnimalDB\AnimalDB\NonAnimall\CloseBody\Bdn_text15.jpg,NonAnimall,CloseBody,3,93,NonAnimall,4,0.930395314237103,1.04914722056128,1
C:\Users\Home\Downloads\psychtool\AnimalDB\AnimalDB\Animall\MediumBody\M_N289050.jpg,Animall,MediumBody,3,94,Animall,1,1.702242605621,1.82624408788979,1
C:\Users\Home\Downloads\psychtool\AnimalDB\AnimalDB\NonAnimall\FarBody\Fdn_nat376.jpg,NonAnimall,FarBody,3,95,NonAnimall,2,1.88054923014715,1.99964562989771,1
C:\Users\Home\Downloads\psychtool\AnimalDB\AnimalDB\Animall\FarBody\F_N168041.jpg,Animall,FarBody,3,96,Animall,1,1.96475104009733,2.08319084788673,1
C:\Users\Home\Downloads\psychtool\AnimalDB\AnimalDB\NonAnimall\MediumBody\Mdn_natu35.jpg,NonAnimall,MediumBody,3,97,NonAnimall,1,2.0363571071066,2.15756827057339,1
C:\Users\Home\Downloads\psychtool\AnimalDB\AnimalDB\NonAnimall\MediumBody\Mdn_N295009.jpg,NonAnimall,MediumBody,3,98,Animall,2,1.2135144979693,1.33201988576911,0
C:\Users\Home\Downloads\psychtool\AnimalDB\AnimalDB\NonAnimall\MediumBody\Mdn_for68.jpg,NonAnimall,MediumBody,3,99,NonAnimall,2,2.8498197728768,2.96889128396288,1
C:\Users\Home\Downloads\psychtool\AnimalDB\AnimalDB\Animall\CloseBody\B_N253063.jpg,Animall,CloseBody,3,100,Animall,3,1.27037213183939,1.39405875047669,1
C:\Users\Home\Downloads\psychtool\AnimalDB\AnimalDB\Animall\MediumBody\M_N289038.jpg,Animall,MediumBody,3,101,Animall,2,1.31995154963806,1.4385146163404,1
C:\Users\Home\Downloads\psychtool\AnimalDB\AnimalDB\Animall\MediumBody\M_N112050.jpg,Animall,MediumBody,3,102,Animall,1,2.11898459726945,2.24286084505729,1
C:\Users\Home\Downloads\psychtool\AnimalDB\AnimalDB\NonAnimall\CloseBody\Bdn_text16.jpg,NonAnimall,CloseBody,3,103,Animall,3,1.51788245514035,1.63681964506395,0
C:\Users\Home\Downloads\psychtool\AnimalDB\AnimalDB\Animall\Head\H_N815032.jpg,Animall,Head,3,104,Animall,3,1.7525121953804,1.8718559036497,1
C:\Users\Home\Downloads\psychtool\AnimalDB\AnimalDB\NonAnimall\FarBody\Fdn_open18.jpg,NonAnimall,FarBody,3,105,NonAnimall,4,0.786608366295695,0.907579332124442,1
C:\Users\Home\Downloads\psychtool\AnimalDB\AnimalDB\Animall\CloseBody\B_N824008.jpg,Animall,CloseBody,3,106,Animall,4,0.83527203137055,0.954303245758638,1
C:\Users\Home\Downloads\psychtool\AnimalDB\AnimalDB\Animall\Head\H_N253061.jpg,Animall,Head,3,107,Animall,4,0.718848222168162,0.836968030082062,1
C:\Users\Home\Downloads\psychtool\AnimalDB\AnimalDB\Animall\MediumBody\M_N130060.jpg,Animall,MediumBody,3,108,Animall,5,0.769889762159437,0.893272973131388,1
C:\Users\Home\Downloads\psychtool\AnimalDB\AnimalDB\NonAnimall\FarBody\Fdn_open6.jpg,NonAnimall,FarBody,3,109,NonAnimall,4,1.293537348276,1.41147582302801,1
C:\Users\Home\Downloads\psychtool\AnimalDB\AnimalDB\NonAnimall\CloseBody\Bdn_natu977.jpg,NonAnimall,CloseBody,3,110,NonAnimall,2,1.8277836421039,1.94640517816879,1
C:\Users\Home\Downloads\psychtool\AnimalDB\AnimalDB\NonAnimall\MediumBody\Mdn_nat763.jpg,NonAnimall,MediumBody,3,111,NonAnimall,3,1.1699498903472,1.29211433720775,1
C:\Users\Home\Downloads\psychtool\AnimalDB\AnimalDB\Animall\MediumBody\M_N130005.jpg,Animall,MediumBody,3,112,NonAnimall,3,1.54407226154581,1.66248441464268,0
C:\Users\Home\Downloads\psychtool\AnimalDB\AnimalDB\Animall\FarBody\F_N173011.jpg,Animall,FarBody,3,113,NonAnimall,4,1.10279221506789,1.2216073309537,0
C:\Users\Home\Downloads\psychtool\AnimalDB\AnimalDB\NonAnimall\MediumBody\Mdn_natu412.jpg,NonAnimall,MediumBody,3,114,NonAnimall,5,0.979379769414663,1.09770500916056,1
C:\Users\Home\Downloads\psychtool\AnimalDB\AnimalDB\NonAnimall\CloseBody\Bdn_text111.jpg,NonAnimall,CloseBody,3,115,NonAnimall,4,1.1165257350076,1.23452623444609,1
C:\Users\Home\Downloads\psychtool\AnimalDB\AnimalDB\NonAnimall\CloseBody\Bdn_land859.jpg,NonAnimall,CloseBody,3,116,Animall,5,0.794932310236618,0.913504463387653,0
C:\Users\Home\Downloads\psychtool\AnimalDB\AnimalDB\NonAnimall\MediumBody\Mdn_text38.jpg,NonAnimall,MediumBody,3,117,NonAnimall,3,2.56447994895279,2.68363047204912,1
C:\Users\Home\Downloads\psychtool\AnimalDB\AnimalDB\Animall\CloseBody\B_N247043.jpg,Animall,CloseBody,3,118,Animall,3,1.1702702853363,1.29431087849662,1
C:\Users\Home\Downloads\psychtool\AnimalDB\AnimalDB\Animall\MediumBody\M_N130078.jpg,Animall,MediumBody,3,119,NonAnimall,2,1.7955786306411,1.913543574512,0
C:\Users\Home\Downloads\psychtool\AnimalDB\AnimalDB\Animall\MediumBody\M_N173020.jpg,Animall,MediumBody,3,120,Animall,2,1.91975789051503,2.03802150092088,1
C:\Users\Home\Downloads\psychtool\AnimalDB\AnimalDB\Animall\FarBody\F_N828028.jpg,Animall,FarBody,4,1,Animall,3,1.55354583426379,1.67348371492699,1
C:\Users\Home\Downloads\psychtool\AnimalDB\AnimalDB\NonAnimall\MediumBody\Mdn_N295007.jpg,NonAnimall,MediumBody,4,2,NonAnimall,3,1.13596749748103,1.25741530256346,1
C:\Users\Home\Downloads\psychtool\AnimalDB\AnimalDB\NonAnimall\MediumBody\Mdn_N328025.jpg,NonAnimall,MediumBody,4,3,NonAnimall,3,1.67989121610299,1.79869487509131,1
C:\Users\Home\Downloads\psychtool\AnimalDB\AnimalDB\NonAnimall\CloseBody\Bdn_objn94.jpg,NonAnimall,CloseBody,4,4,NonAnimall,4,1.05238948925398,1.17202159250155,1
C:\Users\Home\Downloads\psychtool\AnimalDB\AnimalDB\Animall\CloseBody\B_N815060.jpg,Animall,CloseBody,4,5,Animall,4,1.16983927320689,1.2885959201958,1
C:\Users\Home\Downloads\psychtool\AnimalDB\AnimalDB\Animall\FarBody\F_N828023.jpg,Animall,FarBody,4,6,NonAnimall,2,2.08610403072089,2.20782995922491,0
C:\Users\Home\Downloads\psychtool\AnimalDB\AnimalDB\Animall\Head\H_N415079.jpg,Animall,Head,4,7,Animall,5,0.784868910675868,0.903278298676014,1
C:\Users\Home\Downloads\psychtool\AnimalDB\AnimalDB\NonAnimall\FarBody\Fdn_sclos2.jpg,NonAnimall,FarBody,4,8,NonAnimall,4,0.952771987998858,1.07216033805162,1
C:\Users\Home\Downloads\psychtool\AnimalDB\AnimalDB\Animall\MediumBody\M_N123078.jpg,Animall,MediumBody,4,9,Animall,2,1.19410947617143,1.31273772823624,1
C:\Users\Home\Downloads\psychtool\AnimalDB\AnimalDB\NonAnimall\FarBody\Fda_urb752.jpg,NonAnimall,FarBody,4,10,Animall,2,2.34802026837133,2.46671449532732,0
C:\Users\Home\Downloads\psychtool\AnimalDB\AnimalDB\NonAnimall\FarBody\Fdn_nat170.jpg,NonAnimall,FarBody,4,11,NonAnimall,3,1.13636611425318,1.25634745159186,1
C:\Users\Home\Downloads\psychtool\AnimalDB\AnimalDB\Animall\CloseBody\B_N826081.jpg,Animall,CloseBody,4,12,NonAnimall,4,0.903394841589034,1.02811178029515,0
C:\Users\Home\Downloads\psychtool\AnimalDB\AnimalDB\Animall\Head\H_N676023.jpg,Animall,Head,4,13,Animall,3,1.63122201967053,1.7494338771794,1
C:\Users\Home\Downloads\psychtool\AnimalDB\AnimalDB\Animall\CloseBody\B_N815057.jpg,Animall,CloseBody,4,14,Animall,3,1.53652421804145,1.65693261683919,1
C:\Users\Home\Downloads\psychtool\AnimalDB\AnimalDB\Animall\FarBody\F_N408004.jpg,Animall,FarBody,4,15,NonAnimall,4,1.25244424492121,1.37774073868059,0
C:\Users\Home\Downloads\psychtool\AnimalDB\AnimalDB\NonAnimall\MediumBody\Mda_urb982.jpg,NonAnimall,MediumBody,4,16,NonAnimall,3,2.35308377048932,1.60997166624293,1
C:\Users\Home\Downloads\psychtool\AnimalDB\AnimalDB\NonAnimall\CloseBody\Bdn_nat219.jpg,NonAnimall,CloseBody,4,17,NonAnimall,3,0.920027322601527,1.0422620899044,1
C:\Users\Home\Downloads\psychtool\AnimalDB\AnimalDB\Animall\CloseBody\B_N314029.jpg,Animall,CloseBody,4,18,NonAnimall,4,1.04820697428659,1.16631927597336,0
C:\Users\Home\Downloads\psychtool\AnimalDB\AnimalDB\NonAnimall\Head\Hdn_objn32.jpg,NonAnimall,Head,4,19,NonAnimall,4,0.816851897863671,0.936197976348922,1
C:\Users\Home\Downloads\psychtool\AnimalDB\AnimalDB\NonAnimall\FarBody\Fdn_land290.jpg,NonAnimall,FarBody,4,20,NonAnimall,5,0.615966328186914,0.733984210295603,1
C:\Users\Home\Downloads\psychtool\AnimalDB\AnimalDB\NonAnimall\Head\Hdn_objn80.jpg,NonAnimall,Head,4,21,Animall,2,1.63608008995652,1.75475930492394,0
C:\Users\Home\Downloads\psychtool\AnimalDB\AnimalDB\NonAnimall\MediumBody\Mdn_for83.jpg,NonAnimall,MediumBody,4,22,NonAnimall,4,0.820175944594666,0.944618710316718,1
C:\Users\Home\Downloads\psychtool\AnimalDB\AnimalDB\Animall\CloseBody\B_N802045.jpg,Animall,CloseBody,4,23,NonAnimall,3,1.68074928922579,1.79901408473961,0
C:\Users\Home\Downloads\psychtool\AnimalDB\AnimalDB\Animall\MediumBody\M_N109046.jpg,Animall,MediumBody,4,24,NonAnimall,3,1.38297293195501,1.50083081424236,0
C:\Users\Home\Downloads\psychtool\AnimalDB\AnimalDB\NonAnimall\FarBody\Fdn_open14.jpg,NonAnimall,FarBody,4,25,NonAnimall,2,1.4462744127959,1.5642385664396,1
C:\Users\Home\Downloads\psychtool\AnimalDB\AnimalDB\Animall\Head\H_N815083.jpg,Animall,Head,4,26,Animall,4,1.45287904958241,1.57110789441504,1
C:\Users\Home\Downloads\psychtool\AnimalDB\AnimalDB\Animall\CloseBody\B_N815034.jpg,Animall,CloseBody,4,27,NonAnimall,2,2.56596142938361,2.68395402748138,0
C:\Users\Home\Downloads\psychtool\AnimalDB\AnimalDB\NonAnimall\Head\Hdn_objn22.jpg,NonAnimall,Head,4,28,NonAnimall,1,2.58611390716396,2.70788803324103,1
C:\Users\Home\Downloads\psychtool\AnimalDB\AnimalDB\NonAnimall\CloseBody\Bdn_N127047.jpg,NonAnimall,CloseBody,4,29,NonAnimall,2,0.879783601034433,0.997455014381558,1
C:\Users\Home\Downloads\psychtool\AnimalDB\AnimalDB\Animall\Head\H_N816077.jpg,Animall,Head,4,30,NonAnimall,3,1.2452225224115,1.36260238033719,0
C:\Users\Home\Downloads\psychtool\AnimalDB\AnimalDB\NonAnimall\MediumBody\Mdn_N347022.jpg,NonAnimall,MediumBody,4,31,NonAnimall,3,1.51990674971603,1.24398677004501,1
C:\Users\Home\Downloads\psychtool\AnimalDB\AnimalDB\NonAnimall\Head\Hdn_natu28.jpg,NonAnimall,Head,4,32,NonAnimall,3,1.13463297998533,1.25322054070421,1
C:\Users\Home\Downloads\psychtool\AnimalDB\AnimalDB\NonAnimall\Head\Hdn_N124002.jpg,NonAnimall,Head,4,33,Animall,3,1.65338694071397,1.77182674827054,0
C:\Users\Home\Downloads\psychtool\AnimalDB\AnimalDB\Animall\Head\H_N824074.jpg,Animall,Head,4,34,NonAnimall,2,1.70286877802573,1.82138167181984,0
C:\Users\Home\Downloads\psychtool\AnimalDB\AnimalDB\Animall\MediumBody\M_N136056.jpg,Animall,MediumBody,4,35,Animall,2,1.20332783926278,1.32280547334813,1
C:\Users\Home\Downloads\psychtool\AnimalDB\AnimalDB\NonAnimall\FarBody\Fdn_natu799.jpg,NonAnimall,FarBody,4,36,Animall,1,1.31094888993539,1.42927926569246,0
C:\Users\Home\Downloads\psychtool\AnimalDB\AnimalDB\Animall\MediumBody\M_N110035.jpg,Animall,MediumBody,4,37,Animall,2,1.0684594027698,1.18624696391635,1
C:\Users\Home\Downloads\psychtool\AnimalDB\AnimalDB\NonAnimall\FarBody\Fdn_natu139.jpg,NonAnimall,FarBody,4,38,NonAnimall,4,0.845771183725446,0.964143435703591,1
C:\Users\Home\Downloads\psychtool\AnimalDB\AnimalDB\Animall\FarBody\F_N310035.jpg,Animall,FarBody,4,39,NonAnimall,4,1.3646167984698,1.48338213656098,0
C:\Users\Home\Downloads\psychtool\AnimalDB\AnimalDB\Animall\CloseBody\B_N253099.jpg,Animall,CloseBody,4,40,Animall,5,0.782893208554015,0.902102595893666,1
C:\Users\Home\Downloads\psychtool\AnimalDB\AnimalDB\NonAnimall\CloseBody\Bda_art142.jpg,NonAnimall,CloseBody,4,41,NonAnimall,4,0.986473097000271,1.10737018682994,1
C:\Users\Home\Downloads\psychtool\AnimalDB\AnimalDB\NonAnimall\Head\Hdn_natu369.jpg,NonAnimall,Head,4,42,NonAnimall,5,0.8366717339959,0.958037366624922,1
C:\Users\Home\Downloads\psychtool\AnimalDB\AnimalDB\Animall\Head\H_N676042.jpg,Animall,Head,4,43,NonAnimall,5,1.07007717923261,1.18820093758404,0
C:\Users\Home\Downloads\psychtool\AnimalDB\AnimalDB\NonAnimall\FarBody\Fda_A219084.jpg,NonAnimall,FarBody,4,44,NonAnimall,5,1.18649348220788,1.31006395234726,1
C:\Users\Home\Downloads\psychtool\AnimalDB\AnimalDB\NonAnimall\Head\Hdn_objn137.jpg,NonAnimall,Head,4,45,NonAnimall,4,0.813879455672577,0.932259214110672,1
C:\Users\Home\Downloads\psychtool\AnimalDB\AnimalDB\NonAnimall\CloseBody\Bdn_for51.jpg,NonAnimall,CloseBody,4,46,NonAnimall,4,0.745139559265226,0.863688403973356,1
C:\Users\Home\Downloads\psychtool\AnimalDB\AnimalDB\Animall\FarBody\F_N815050.jpg,Animall,FarBody,4,47,NonAnimall,2,1.25323950359598,1.37586261657998,0
C:\Users\Home\Downloads\psychtool\AnimalDB\AnimalDB\NonAnimall\MediumBody\Mdn_N295019.jpg,NonAnimall,MediumBody,4,48,Animall,1,1.69671727670357,1.81448468985036,0
C:\Users\Home\Downloads\psychtool\AnimalDB\AnimalDB\Animall\Head\H_N485037.jpg,Animall,Head,4,49,Animall,4,0.752831800375134,0.871880792547017,1
C:\Users\Home\Downloads\psychtool\AnimalDB\AnimalDB\NonAnimall\MediumBody\Mdn_N344067.jpg,NonAnimall,MediumBody,4,50,NonAnimall,2,1.85395290562883,1.97932920139283,1
C:\Users\Home\Downloads\psychtool\AnimalDB\AnimalDB\NonAnimall\Head\Hdn_objn24.jpg,NonAnimall,Head,4,51,NonAnimall,2,1.47814836306497,1.59662530641071,1
C:\Users\Home\Downloads\psychtool\AnimalDB\AnimalDB\NonAnimall\MediumBody\Mdn_land750.jpg,NonAnimall,MediumBody,4,52,NonAnimall,3,1.03037271671928,1.14870269736275,1
C:\Users\Home\Downloads\psychtool\AnimalDB\AnimalDB\Animall\FarBody\F_N825013.jpg,Animall,FarBody,4,53,NonAnimall,4,0.877210961421952,0.996193188009784,0
C:\Users\Home\Downloads\psychtool\AnimalDB\AnimalDB\NonAnimall\FarBody\Fdn_nat480.jpg,NonAnimall,FarBody,4,54,NonAnimall,2,1.84926431672648,1.96856496296823,1
C:\Users\Home\Downloads\psychtool\AnimalDB\AnimalDB\Animall\CloseBody\B_N815010.jpg,Animall,CloseBody,4,55,NonAnimall,3,1.13262369786389,1.25162686291151,0
C:\Users\Home\Downloads\psychtool\AnimalDB\AnimalDB\NonAnimall\Head\Hdn_objn221.jpg,NonAnimall,Head,4,56,NonAnimall,3,1.54626880306751,1.66465053660795,1
C:\Users\Home\Downloads\psychtool\AnimalDB\AnimalDB\Animall\FarBody\F_N828049.jpg,Animall,FarBody,4,57,NonAnimall,3,1.13330438849516,1.25181530741975,0
C:\Users\Home\Downloads\psychtool\AnimalDB\AnimalDB\NonAnimall\MediumBody\Mdn_for72.jpg,NonAnimall,MediumBody,4,58,NonAnimall,4,0.836964869638905,0.960965561680496,1
C:\Users\Home\Downloads\psychtool\AnimalDB\AnimalDB\NonAnimall\FarBody\Fdn_land241.jpg,NonAnimall,FarBody,4,59,NonAnimall,4,1.24928533378989,1.36792701785453,1
C:\Users\Home\Downloads\psychtool\AnimalDB\AnimalDB\Animall\MediumBody\M_N109023.jpg,Animall,MediumBody,4,60,NonAnimall,4,0.876749529503286,0.995307065313682,0
C:\Users\Home\Downloads\psychtool\AnimalDB\AnimalDB\Animall\Head\H_N130033.jpg,Animall,Head,4,61,NonAnimall,5,0.652904965449125,0.772050747880712,0
C:\Users\Home\Downloads\psychtool\AnimalDB\AnimalDB\NonAnimall\CloseBody\Bdn_text29.jpg,NonAnimall,CloseBody,4,62,NonAnimall,5,0.68658592668362,0.810664445860311,1
C:\Users\Home\Downloads\psychtool\AnimalDB\AnimalDB\NonAnimall\Head\Hdn_N127048.jpg,NonAnimall,Head,4,63,NonAnimall,4,1.31970305601135,1.44175609527156,1
C:\Users\Home\Downloads\psychtool\AnimalDB\AnimalDB\NonAnimall\Head\Hdn_N124058.jpg,NonAnimall,Head,4,64,NonAnimall,4,1.08641612925567,1.20981198223308,1
C:\Users\Home\Downloads\psychtool\AnimalDB\AnimalDB\Animall\FarBody\F_N310032.jpg,Animall,FarBody,4,65,NonAnimall,4,0.999529086751863,1.11833511618897,0
C:\Users\Home\Downloads\psychtool\AnimalDB\AnimalDB\Animall\FarBody\F_N816019.jpg,Animall,FarBody,4,66,Animall,2,1.46931162918918,1.58865849790163,1
C:\Users\Home\Downloads\psychtool\AnimalDB\AnimalDB\NonAnimall\Head\Hdn_N152064.jpg,NonAnimall,Head,4,67,Animall,2,1.43682414875366,1.55969457002357,0
C:\Users\Home\Downloads\psychtool\AnimalDB\AnimalDB\NonAnimall\Head\Hdn_objn30.jpg,NonAnimall,Head,4,68,NonAnimall,2,1.36595092061907,1.48438480240293,1
C:\Users\Home\Downloads\psychtool\AnimalDB\AnimalDB\NonAnimall\Head\Hdn_N115088.jpg,NonAnimall,Head,4,69,NonAnimall,3,1.86604810599238,1.98505245614797,1
C:\Users\Home\Downloads\psychtool\AnimalDB\AnimalDB\NonAnimall\MediumBody\Mdn_natu869.jpg,NonAnimall,MediumBody,4,70,NonAnimall,2,2.61657985835336,2.73566756676883,1
C:\Users\Home\Downloads\psychtool\AnimalDB\AnimalDB\NonAnimall\FarBody\Fdn_text26.jpg,NonAnimall,FarBody,4,71,NonAnimall,3,0.903546545421705,1.02331731491722,1
C:\Users\Home\Downloads\psychtool\AnimalDB\AnimalDB\NonAnimall\FarBody\Fdn_open17.jpg,NonAnimall,FarBody,4,72,NonAnimall,4,0.852831721073017,0.973103823838755,1
C:\Users\Home\Downloads\psychtool\AnimalDB\AnimalDB\NonAnimall\FarBody\Fdn_land56.jpg,NonAnimall,FarBody,4,73,NonAnimall,4,0.98451082687825,1.10388060915284,1
C:\Users\Home\Downloads\psychtool\AnimalDB\AnimalDB\Animall\MediumBody\M_N268024.jpg,Animall,MediumBody,4,74,NonAnimall,4,1.02992155682296,1.14864264801145,0
C:\Users\Home\Downloads\psychtool\AnimalDB\AnimalDB\Animall\Head\H_N247087.jpg,Animall,Head,4,75,Animall,5,0.782179332803935,0.899821906117722,1
C:\Users\Home\Downloads\psychtool\AnimalDB\AnimalDB\Animall\CloseBody\B_N825089.jpg,Animall,CloseBody,4,76,Animall,4,1.23649285011925,1.35508515150286,1
C:\Users\Home\Downloads\psychtool\AnimalDB\AnimalDB\NonAnimall\Head\Hdn_objn41.jpg,NonAnimall,Head,4,77,NonAnimall,2,3.06403115927242,3.18279412714764,1
C:\Users\Home\Downloads\psychtool\AnimalDB\AnimalDB\NonAnimall\MediumBody\Mdn_nat954.jpg,NonAnimall,MediumBody,4,78,NonAnimall,3,1.25312454090454,1.37135378061794,1
C:\Users\Home\Downloads\psychtool\AnimalDB\AnimalDB\NonAnimall\FarBody\Fdn_natu919.jpg,NonAnimall,FarBody,4,79,NonAnimall,3,1.43656380334869,1.55449003097601,1
